goal,task,fire_team,state,radio_silence,node,ignored_node,process_type,resource_qty,duration,time_since_start,goal_duration,type_a_count,type_b_count,type_c_count,info_experiment_code,info_run_number,flow_control_update_time
Goal number 546bafce,T #2,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10268,20697,49068,1,4,1,Radio90s200,2,n_a
Goal number 546bafce,T #3,fire_team_a,manoeuvre,false,n2,n1,type_b,2,6922,27676,49068,1,4,1,Radio90s200,2,n_a
Goal number 546bafce,T #4,fire_team_a,manoeuvre,false,n1,n4,type_b,1,3883,31692,49068,1,4,1,Radio90s200,2,n_a
Goal number 546bafce,T #5,fire_team_a,manoeuvre,false,n3,n6,type_b,2,6955,38675,49068,1,4,1,Radio90s200,2,n_a
Goal number 546bafce,T #6,fire_team_a,manoeuvre,false,n3,n1,type_b,3,10304,49042,49068,1,4,1,Radio90s200,2,n_a
Goal number 77cb2c04,T #1,fire_team_a,manoeuvre,false,n3,n2,type_a,1,10459,10522,96408,4,1,1,Radio90s200,2,n_a
Goal number 77cb2c04,T #2,fire_team_a,manoeuvre,false,n1,n1,type_c,3,15388,25979,96408,4,1,1,Radio90s200,2,n_a
Goal number 77cb2c04,T #3,fire_team_a,manoeuvre,false,n1,n1,type_a,1,10290,36316,96408,4,1,1,Radio90s200,2,n_a
Goal number 77cb2c04,T #4,fire_team_a,manoeuvre,false,n2,n3,type_a,2,21327,57715,96408,4,1,1,Radio90s200,2,n_a
Goal number 77cb2c04,T #5,fire_team_a,manoeuvre,false,n1,n6,type_a,3,30547,88308,96408,4,1,1,Radio90s200,2,n_a
Goal number 77cb2c04,T #6,fire_team_a,manoeuvre,false,n3,n4,type_b,2,8010,96381,96408,4,1,1,Radio90s200,2,n_a
Goal number 7f99db97,T #1,fire_team_a,manoeuvre,false,n3,n1,type_a,1,10274,10345,87636,2,0,4,Radio90s200,2,n_a
Goal number 7f99db97,T #2,fire_team_a,manoeuvre,false,n3,n1,type_a,3,30358,40766,87636,2,0,4,Radio90s200,2,n_a
Goal number 7f99db97,T #3,fire_team_a,manoeuvre,false,n2,n3,type_c,2,10319,51139,87636,2,0,4,Radio90s200,2,n_a
Goal number 7f99db97,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,2,15700,66908,87636,2,0,4,Radio90s200,2,n_a
Goal number 7f99db97,T #5,fire_team_a,manoeuvre,false,n1,n4,type_c,2,10305,77263,87636,2,0,4,Radio90s200,2,n_a
Goal number 7f99db97,T #6,fire_team_a,manoeuvre,false,n3,n1,type_c,2,10264,87581,87636,2,0,4,Radio90s200,2,n_a
Goal number 49fbc2c6,T #1,fire_team_a,manoeuvre,false,n1,n2,type_c,2,10605,10689,74412,2,2,2,Radio90s200,2,n_a
Goal number 49fbc2c6,T #2,fire_team_a,manoeuvre,false,n1,n6,type_a,2,20929,31681,74412,2,2,2,Radio90s200,2,n_a
Goal number 49fbc2c6,T #3,fire_team_a,manoeuvre,false,n1,n5,type_b,1,3616,35366,74412,2,2,2,Radio90s200,2,n_a
Goal number 49fbc2c6,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,2,11259,46687,74412,2,2,2,Radio90s200,2,n_a
Goal number 49fbc2c6,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,2,20315,67039,74412,2,2,2,Radio90s200,2,n_a
Goal number 49fbc2c6,T #6,fire_team_a,manoeuvre,false,n1,n5,type_b,2,7181,74363,74412,2,2,2,Radio90s200,2,n_a
Goal number 18685dd8,T #1,fire_team_a,manoeuvre,false,n2,n6,type_a,1,10262,10344,121205,3,2,1,Radio90s200,2,n_a
Goal number 18685dd8,T #2,fire_team_a,manoeuvre,false,n3,n2,type_a,3,55585,65979,121205,3,2,1,Radio90s200,2,n_a
Goal number 18685dd8,T #3,fire_team_a,manoeuvre,false,n1,n3,type_c,2,10350,76358,121205,3,2,1,Radio90s200,2,n_a
Goal number 18685dd8,T #4,fire_team_a,manoeuvre,false,n1,n4,type_b,1,3697,80114,121205,3,2,1,Radio90s200,2,n_a
Goal number 18685dd8,T #5,fire_team_a,manoeuvre,false,n1,n6,type_b,3,10566,90740,121205,3,2,1,Radio90s200,2,n_a
Goal number 18685dd8,T #6,fire_team_a,manoeuvre,false,n3,n3,type_a,3,30360,121138,121205,3,2,1,Radio90s200,2,n_a
Goal number b5bdaedc,T #1,fire_team_a,manoeuvre,false,n2,n2,type_c,1,5301,5375,53232,2,3,1,Radio90s200,2,n_a
Goal number b5bdaedc,T #2,fire_team_a,manoeuvre,false,n2,n4,type_a,1,10336,15765,53232,2,3,1,Radio90s200,2,n_a
Goal number b5bdaedc,T #3,fire_team_a,manoeuvre,false,n3,n5,type_b,2,6990,22816,53232,2,3,1,Radio90s200,2,n_a
Goal number b5bdaedc,T #4,fire_team_a,manoeuvre,false,n1,n4,type_b,2,7021,29898,53232,2,3,1,Radio90s200,2,n_a
Goal number b5bdaedc,T #5,fire_team_a,manoeuvre,false,n1,n2,type_a,1,10343,40369,53232,2,3,1,Radio90s200,2,n_a
Goal number b5bdaedc,T #6,fire_team_a,manoeuvre,false,n2,n2,type_b,2,12771,53202,53232,2,3,1,Radio90s200,2,n_a
Goal number 7f8f32ac,T #1,fire_team_a,manoeuvre,false,n1,n3,type_a,2,20738,20809,75370,3,0,3,Radio90s200,2,n_a
Goal number 7f8f32ac,T #2,fire_team_a,manoeuvre,false,n1,n5,type_a,1,10254,31107,75370,3,0,3,Radio90s200,2,n_a
Goal number 7f8f32ac,T #3,fire_team_a,manoeuvre,false,n2,n3,type_c,2,10332,41506,75370,3,0,3,Radio90s200,2,n_a
Goal number 7f8f32ac,T #4,fire_team_a,manoeuvre,false,n2,n5,type_c,1,5342,46913,75370,3,0,3,Radio90s200,2,n_a
Goal number 7f8f32ac,T #5,fire_team_a,manoeuvre,false,n3,n1,type_a,2,23018,69999,75370,3,0,3,Radio90s200,2,n_a
Goal number 7f8f32ac,T #6,fire_team_a,manoeuvre,false,n1,n3,type_c,1,5282,75330,75370,3,0,3,Radio90s200,2,n_a
Goal number a0a03a8d,T #1,fire_team_a,manoeuvre,false,n1,n4,type_a,1,10544,10618,64698,2,2,2,Radio90s200,2,n_a
Goal number a0a03a8d,T #2,fire_team_a,manoeuvre,false,n1,n3,type_b,2,6955,17605,64698,2,2,2,Radio90s200,2,n_a
Goal number a0a03a8d,T #3,fire_team_a,manoeuvre,false,n1,n6,type_c,3,15894,33651,64698,2,2,2,Radio90s200,2,n_a
Goal number a0a03a8d,T #4,fire_team_a,manoeuvre,false,n1,n4,type_b,3,10336,44055,64698,2,2,2,Radio90s200,2,n_a
Goal number a0a03a8d,T #5,fire_team_a,manoeuvre,true,n1,n6,type_a,1,10232,54353,64698,2,2,2,Radio90s200,2,n_a
Goal number a0a03a8d,T #6,fire_team_a,manoeuvre,true,n1,n1,type_c,2,10237,64651,64698,2,2,2,Radio90s200,2,n_a
Goal number 6dfbee27,T #1,fire_team_a,manoeuvre,false,n2,n1,type_b,3,10341,10414,74623,1,2,3,Radio90s200,2,n_a
Goal number 6dfbee27,T #2,fire_team_a,manoeuvre,false,n2,n6,type_a,2,20293,30766,74623,1,2,3,Radio90s200,2,n_a
Goal number 6dfbee27,T #3,fire_team_a,manoeuvre,false,n3,n2,type_c,2,10385,41213,74623,1,2,3,Radio90s200,2,n_a
Goal number 6dfbee27,T #4,fire_team_a,manoeuvre,false,n2,n1,type_c,2,10384,51660,74623,1,2,3,Radio90s200,2,n_a
Goal number 6dfbee27,T #5,fire_team_a,manoeuvre,true,n2,n2,type_b,2,6923,58635,74623,1,2,3,Radio90s200,2,n_a
Goal number 6dfbee27,T #6,fire_team_a,manoeuvre,true,n2,n6,type_c,3,15876,74567,74623,1,2,3,Radio90s200,2,n_a
Goal number a4e2e8cd,T #1,fire_team_a,manoeuvre,false,n3,n2,type_a,1,10296,10374,79303,2,1,3,Radio90s200,2,n_a
Goal number a4e2e8cd,T #2,fire_team_a,manoeuvre,false,n3,n6,type_b,1,3782,14206,79303,2,1,3,Radio90s200,2,n_a
Goal number a4e2e8cd,T #3,fire_team_a,manoeuvre,false,n3,n2,type_c,1,5314,19560,79303,2,1,3,Radio90s200,2,n_a
Goal number a4e2e8cd,T #4,fire_team_a,manoeuvre,false,n3,n2,type_c,3,23917,43543,79303,2,1,3,Radio90s200,2,n_a
Goal number a4e2e8cd,T #5,fire_team_a,manoeuvre,false,n3,n1,type_c,1,5361,48948,79303,2,1,3,Radio90s200,2,n_a
Goal number a4e2e8cd,T #6,fire_team_a,manoeuvre,true,n3,n6,type_a,3,30231,79247,79303,2,1,3,Radio90s200,2,n_a
Goal number e8ce562c,T #1,fire_team_a,manoeuvre,false,n1,n6,type_b,2,6921,6995,82926,1,3,2,Radio90s200,2,n_a
Goal number e8ce562c,T #2,fire_team_a,manoeuvre,false,n1,n4,type_b,3,10711,17758,82926,1,3,2,Radio90s200,2,n_a
Goal number e8ce562c,T #3,fire_team_a,manoeuvre,false,n2,n3,type_c,2,10298,28125,82926,1,3,2,Radio90s200,2,n_a
Goal number e8ce562c,T #4,fire_team_a,manoeuvre,false,n2,n4,type_a,3,30363,58550,82926,1,3,2,Radio90s200,2,n_a
Goal number e8ce562c,T #5,fire_team_a,manoeuvre,true,n2,n3,type_c,1,17344,75943,82926,1,3,2,Radio90s200,2,n_a
Goal number e8ce562c,T #6,fire_team_a,manoeuvre,true,n2,n5,type_b,2,6880,82886,82926,1,3,2,Radio90s200,2,n_a
Goal number 65648d2b,T #1,fire_team_a,manoeuvre,true,n2,n2,type_c,3,15221,15299,56015,1,3,2,Radio90s200,2,n_a
Goal number 65648d2b,T #2,fire_team_a,manoeuvre,true,n2,n1,type_a,1,10691,26052,56015,1,3,2,Radio90s200,2,n_a
Goal number 65648d2b,T #3,fire_team_a,manoeuvre,true,n2,n4,type_b,2,7011,33124,56015,1,3,2,Radio90s200,2,n_a
Goal number 65648d2b,T #4,fire_team_a,manoeuvre,true,n2,n1,type_b,1,3747,36901,56015,1,3,2,Radio90s200,2,n_a
Goal number 65648d2b,T #5,fire_team_a,manoeuvre,true,n2,n2,type_b,1,3587,40557,56015,1,3,2,Radio90s200,2,n_a
Goal number 65648d2b,T #6,fire_team_a,manoeuvre,true,n2,n3,type_c,3,15336,55953,56015,1,3,2,Radio90s200,2,n_a
Goal number e2611981,T #1,fire_team_a,manoeuvre,true,n3,n3,type_c,3,15271,15321,93052,2,2,2,Radio90s200,2,n_a
Goal number e2611981,T #2,fire_team_a,manoeuvre,true,n3,n2,type_b,3,10238,25611,93052,2,2,2,Radio90s200,2,n_a
Goal number e2611981,T #3,fire_team_a,manoeuvre,true,n3,n1,type_a,3,30322,55986,93052,2,2,2,Radio90s200,2,n_a
Goal number e2611981,T #4,fire_team_a,manoeuvre,true,n3,n3,type_b,2,7011,63048,93052,2,2,2,Radio90s200,2,n_a
Goal number e2611981,T #5,fire_team_a,manoeuvre,true,n3,n2,type_a,1,10225,73324,93052,2,2,2,Radio90s200,2,n_a
Goal number e2611981,T #6,fire_team_a,manoeuvre,true,n3,n6,type_c,3,19624,93008,93052,2,2,2,Radio90s200,2,n_a
Goal number 29ed323e,T #1,fire_team_a,manoeuvre,true,n2,n6,type_a,2,20306,20365,95599,2,0,4,Radio90s200,2,n_a
Goal number 29ed323e,T #2,fire_team_a,manoeuvre,true,n2,n5,type_c,2,22000,42396,95599,2,0,4,Radio90s200,2,n_a
Goal number 29ed323e,T #3,fire_team_a,manoeuvre,true,n2,n2,type_c,2,10355,52801,95599,2,0,4,Radio90s200,2,n_a
Goal number 29ed323e,T #4,fire_team_a,manoeuvre,false,n2,n1,type_c,1,5293,58160,95599,2,0,4,Radio90s200,2,n_a
Goal number 29ed323e,T #5,fire_team_a,manoeuvre,false,n1,n2,type_c,3,16948,75162,95599,2,0,4,Radio90s200,2,n_a
Goal number 29ed323e,T #6,fire_team_a,manoeuvre,false,n1,n1,type_a,2,20343,95557,95599,2,0,4,Radio90s200,2,n_a
Goal number 005e1088,T #1,fire_team_a,manoeuvre,true,n3,n4,type_c,1,5214,5367,93228,1,0,5,Radio90s200,2,n_a
Goal number 005e1088,T #2,fire_team_a,manoeuvre,true,n3,n6,type_c,3,15908,21352,93228,1,0,5,Radio90s200,2,n_a
Goal number 005e1088,T #3,fire_team_a,manoeuvre,true,n3,n2,type_c,3,15244,36757,93228,1,0,5,Radio90s200,2,n_a
Goal number 005e1088,T #4,fire_team_a,manoeuvre,false,n3,n5,type_c,3,15280,52094,93228,1,0,5,Radio90s200,2,n_a
Goal number 005e1088,T #5,fire_team_a,manoeuvre,false,n3,n2,type_c,2,10566,62720,93228,1,0,5,Radio90s200,2,n_a
Goal number 005e1088,T #6,fire_team_a,manoeuvre,false,n3,n5,type_a,3,30408,93174,93228,1,0,5,Radio90s200,2,n_a
Goal number 3d41497e,T #1,fire_team_b,defence,true,n6,n3,type_a,1,10285,10344,113789,3,1,2,Radio90s200,2,n_a
Goal number 3d41497e,T #2,fire_team_b,defence,true,n6,n6,type_a,3,30230,40633,113789,3,1,2,Radio90s200,2,n_a
Goal number 3d41497e,T #3,fire_team_a,manoeuvre,false,n3,n4,type_b,2,6942,47633,113789,3,1,2,Radio90s200,2,n_a
Goal number 3d41497e,T #4,fire_team_a,manoeuvre,false,n2,n6,type_c,3,15312,63016,113789,3,1,2,Radio90s200,2,n_a
Goal number 3d41497e,T #5,fire_team_a,manoeuvre,false,n1,n4,type_a,3,38274,101346,113789,3,1,2,Radio90s200,2,n_a
Goal number 3d41497e,T #6,fire_team_a,manoeuvre,false,n1,n4,type_c,2,12274,113663,113789,3,1,2,Radio90s200,2,n_a
Goal number 4c293caa,T #1,fire_team_b,defence,true,n5,n5,type_c,3,15341,15398,97491,3,0,3,Radio90s200,2,n_a
Goal number 4c293caa,T #2,fire_team_a,manoeuvre,false,n2,n3,type_a,2,20330,35799,97491,3,0,3,Radio90s200,2,n_a
Goal number 4c293caa,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10300,46144,97491,3,0,3,Radio90s200,2,n_a
Goal number 4c293caa,T #4,fire_team_a,manoeuvre,false,n2,n1,type_c,2,10352,56560,97491,3,0,3,Radio90s200,2,n_a
Goal number 4c293caa,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,1,10362,66972,97491,3,0,3,Radio90s200,2,n_a
Goal number 4c293caa,T #6,fire_team_a,manoeuvre,false,n2,n6,type_a,3,30420,97447,97491,3,0,3,Radio90s200,2,n_a
Goal number d62b9e78,T #1,fire_team_a,manoeuvre,true,n2,n5,type_a,3,31870,31925,116433,2,1,3,Radio90s200,2,n_a
Goal number d62b9e78,T #2,fire_team_a,manoeuvre,false,n1,n2,type_a,1,24868,56840,116433,2,1,3,Radio90s200,2,n_a
Goal number d62b9e78,T #3,fire_team_a,manoeuvre,false,n1,n3,type_c,3,15673,72662,116433,2,1,3,Radio90s200,2,n_a
Goal number d62b9e78,T #4,fire_team_a,manoeuvre,false,n1,n6,type_c,3,15492,88216,116433,2,1,3,Radio90s200,2,n_a
Goal number d62b9e78,T #5,fire_team_a,manoeuvre,false,n1,n6,type_b,2,7064,95330,116433,2,1,3,Radio90s200,2,n_a
Goal number d62b9e78,T #6,fire_team_a,manoeuvre,false,n3,n4,type_c,3,21011,116390,116433,2,1,3,Radio90s200,2,n_a
Goal number 20323ac1,T #1,fire_team_a,manoeuvre,false,n1,n4,type_a,2,20274,20356,155081,3,0,3,Radio90s200,2,n_a
Goal number 20323ac1,T #2,fire_team_a,manoeuvre,false,n1,n2,type_c,1,5273,25688,155081,3,0,3,Radio90s200,2,n_a
Goal number 20323ac1,T #3,fire_team_a,manoeuvre,false,n3,n6,type_a,1,37232,62961,155081,3,0,3,Radio90s200,2,n_a
Goal number 20323ac1,T #4,fire_team_a,manoeuvre,false,n3,n4,type_a,3,30303,93355,155081,3,0,3,Radio90s200,2,n_a
Goal number 20323ac1,T #5,fire_team_a,manoeuvre,false,n1,n3,type_c,3,36275,129781,155081,3,0,3,Radio90s200,2,n_a
Goal number 20323ac1,T #6,fire_team_a,manoeuvre,false,n1,n2,type_c,1,25237,155054,155081,3,0,3,Radio90s200,2,n_a
Goal number 22e0ae54,T #1,fire_team_a,manoeuvre,false,n1,n1,type_c,3,19716,19769,109381,1,1,4,Radio90s200,2,n_a
Goal number 22e0ae54,T #2,fire_team_a,manoeuvre,false,n2,n1,type_c,2,18307,38120,109381,1,1,4,Radio90s200,2,n_a
Goal number 22e0ae54,T #3,fire_team_a,manoeuvre,false,n2,n5,type_c,1,6243,44426,109381,1,1,4,Radio90s200,2,n_a
Goal number 22e0ae54,T #4,fire_team_a,manoeuvre,false,n3,n3,type_a,3,34976,79572,109381,1,1,4,Radio90s200,2,n_a
Goal number 22e0ae54,T #5,fire_team_a,manoeuvre,false,n3,n5,type_b,2,23207,102833,109381,1,1,4,Radio90s200,2,n_a
Goal number 22e0ae54,T #6,fire_team_a,manoeuvre,false,n2,n2,type_c,1,6452,109336,109381,1,1,4,Radio90s200,2,n_a
Goal number f6b82573,T #1,fire_team_a,manoeuvre,false,n2,n5,type_a,1,19673,19740,156848,3,0,3,Radio90s200,2,n_a
Goal number f6b82573,T #2,fire_team_a,manoeuvre,false,n2,n3,type_a,3,50665,70476,156848,3,0,3,Radio90s200,2,n_a
Goal number f6b82573,T #3,fire_team_a,manoeuvre,false,n2,n5,type_c,3,24186,94818,156848,3,0,3,Radio90s200,2,n_a
Goal number f6b82573,T #4,fire_team_a,manoeuvre,false,n1,n5,type_a,1,21945,116819,156848,3,0,3,Radio90s200,2,n_a
Goal number f6b82573,T #5,fire_team_a,manoeuvre,false,n3,n5,type_c,1,21502,138374,156848,3,0,3,Radio90s200,2,n_a
Goal number f6b82573,T #6,fire_team_a,manoeuvre,false,n2,n2,type_c,2,18370,156795,156848,3,0,3,Radio90s200,2,n_a
Goal number f1493d1a,T #1,fire_team_a,manoeuvre,false,n1,n4,type_a,2,23866,23935,156872,2,3,1,Radio90s200,2,n_a
Goal number f1493d1a,T #2,fire_team_a,manoeuvre,false,n1,n5,type_b,3,10691,34688,156872,2,3,1,Radio90s200,2,n_a
Goal number f1493d1a,T #3,fire_team_a,manoeuvre,false,n1,n5,type_a,3,46862,81687,156872,2,3,1,Radio90s200,2,n_a
Goal number f1493d1a,T #4,fire_team_a,manoeuvre,false,n1,n5,type_c,3,44168,125905,156872,2,3,1,Radio90s200,2,n_a
Goal number f1493d1a,T #5,fire_team_a,manoeuvre,false,n1,n1,type_b,3,15337,141286,156872,2,3,1,Radio90s200,2,n_a
Goal number f1493d1a,T #6,fire_team_a,manoeuvre,false,n1,n6,type_b,3,15494,156831,156872,2,3,1,Radio90s200,2,n_a
Goal number e6f3ed8c,T #1,fire_team_a,manoeuvre,false,n3,n5,type_a,3,37536,37606,148927,5,1,0,Radio90s200,2,n_a
Goal number e6f3ed8c,T #2,fire_team_a,manoeuvre,false,n2,n6,type_a,2,20369,58034,148927,5,1,0,Radio90s200,2,n_a
Goal number e6f3ed8c,T #3,fire_team_a,manoeuvre,false,n1,n1,type_a,1,12151,70245,148927,5,1,0,Radio90s200,2,n_a
Goal number e6f3ed8c,T #4,fire_team_a,manoeuvre,false,n2,n6,type_a,1,23331,93627,148927,5,1,0,Radio90s200,2,n_a
Goal number e6f3ed8c,T #5,fire_team_a,manoeuvre,false,n2,n1,type_a,3,40383,134055,148927,5,1,0,Radio90s200,2,n_a
Goal number e6f3ed8c,T #6,fire_team_a,manoeuvre,false,n2,n2,type_b,1,14769,148876,148927,5,1,0,Radio90s200,2,n_a
Goal number 3bee68cb,T #1,fire_team_a,manoeuvre,false,n1,n1,type_b,2,16045,16112,139486,2,4,0,Radio90s200,2,n_a
Goal number 3bee68cb,T #2,fire_team_a,manoeuvre,false,n3,n3,type_b,1,9345,25517,139486,2,4,0,Radio90s200,2,n_a
Goal number 3bee68cb,T #3,fire_team_a,manoeuvre,false,n3,n3,type_b,2,20981,46542,139486,2,4,0,Radio90s200,2,n_a
Goal number 3bee68cb,T #4,fire_team_a,manoeuvre,false,n3,n6,type_b,2,15912,62601,139486,2,4,0,Radio90s200,2,n_a
Goal number 3bee68cb,T #5,fire_team_a,manoeuvre,false,n2,n6,type_a,1,55669,118327,139486,2,4,0,Radio90s200,2,n_a
Goal number 3bee68cb,T #6,fire_team_a,manoeuvre,false,n1,n4,type_a,1,21024,139412,139486,2,4,0,Radio90s200,2,n_a
Goal number e596e775,T #1,fire_team_a,manoeuvre,false,n3,n1,type_a,3,42223,42276,130260,2,2,2,Radio90s200,2,n_a
Goal number e596e775,T #2,fire_team_a,manoeuvre,false,n1,n3,type_c,2,22808,65130,130260,2,2,2,Radio90s200,2,n_a
Goal number e596e775,T #3,fire_team_a,manoeuvre,false,n1,n4,type_c,1,25238,90411,130260,2,2,2,Radio90s200,2,n_a
Goal number e596e775,T #4,fire_team_a,manoeuvre,false,n3,n1,type_b,3,16658,107192,130260,2,2,2,Radio90s200,2,n_a
Goal number e596e775,T #5,fire_team_a,manoeuvre,false,n2,n4,type_a,1,12306,119627,130260,2,2,2,Radio90s200,2,n_a
Goal number e596e775,T #6,fire_team_a,manoeuvre,false,n2,n4,type_b,3,10424,130110,130260,2,2,2,Radio90s200,2,n_a
Goal number 32d24fd7,T #1,fire_team_a,manoeuvre,false,n1,n4,type_c,2,28791,28846,130129,2,2,2,Radio90s200,2,n_a
Goal number 32d24fd7,T #2,fire_team_a,manoeuvre,false,n3,n5,type_b,2,10303,39204,130129,2,2,2,Radio90s200,2,n_a
Goal number 32d24fd7,T #3,fire_team_a,manoeuvre,false,n1,n2,type_a,2,21112,60367,130129,2,2,2,Radio90s200,2,n_a
Goal number 32d24fd7,T #4,fire_team_a,manoeuvre,false,n3,n2,type_c,3,34387,94810,130129,2,2,2,Radio90s200,2,n_a
Goal number 32d24fd7,T #5,fire_team_a,manoeuvre,false,n3,n4,type_a,2,27143,122011,130129,2,2,2,Radio90s200,2,n_a
Goal number 32d24fd7,T #6,fire_team_a,manoeuvre,false,n2,n3,type_b,2,8008,130097,130129,2,2,2,Radio90s200,2,n_a
Goal number 944cb5a4,T #1,fire_team_a,manoeuvre,false,n3,n1,type_b,1,6895,6956,118082,3,1,2,Radio90s200,2,n_a
Goal number 944cb5a4,T #2,fire_team_a,manoeuvre,false,n2,n6,type_c,2,12956,19959,118082,3,1,2,Radio90s200,2,n_a
Goal number 944cb5a4,T #3,fire_team_a,manoeuvre,false,n2,n3,type_a,2,25450,45464,118082,3,1,2,Radio90s200,2,n_a
Goal number 944cb5a4,T #4,fire_team_a,manoeuvre,false,n1,n6,type_a,3,50807,96314,118082,3,1,2,Radio90s200,2,n_a
Goal number 944cb5a4,T #5,fire_team_a,manoeuvre,false,n1,n3,type_c,2,11279,107655,118082,3,1,2,Radio90s200,2,n_a
Goal number 944cb5a4,T #6,fire_team_a,manoeuvre,false,n3,n5,type_a,1,10304,118042,118082,3,1,2,Radio90s200,2,n_a
Goal number 530ce59d,T #1,fire_team_a,manoeuvre,false,n1,n4,type_c,2,21621,21698,109475,1,2,3,Radio90s200,2,n_a
Goal number 530ce59d,T #2,fire_team_a,manoeuvre,false,n2,n6,type_c,2,18607,40365,109475,1,2,3,Radio90s200,2,n_a
Goal number 530ce59d,T #3,fire_team_a,manoeuvre,false,n1,n5,type_a,2,42861,83269,109475,1,2,3,Radio90s200,2,n_a
Goal number 530ce59d,T #4,fire_team_a,manoeuvre,false,n1,n4,type_c,1,15335,98654,109475,1,2,3,Radio90s200,2,n_a
Goal number 530ce59d,T #5,fire_team_a,manoeuvre,false,n1,n3,type_b,1,3630,102330,109475,1,2,3,Radio90s200,2,n_a
Goal number 530ce59d,T #6,fire_team_a,manoeuvre,false,n2,n6,type_b,2,7036,109423,109475,1,2,3,Radio90s200,2,n_a
Goal number c2246275,T #1,fire_team_a,manoeuvre,false,n3,n2,type_a,1,58188,58259,133520,2,2,2,Radio90s200,2,n_a
Goal number c2246275,T #2,fire_team_a,manoeuvre,false,n1,n1,type_c,1,25385,83687,133520,2,2,2,Radio90s200,2,n_a
Goal number c2246275,T #3,fire_team_a,manoeuvre,false,n3,n5,type_c,3,16509,100259,133520,2,2,2,Radio90s200,2,n_a
Goal number c2246275,T #4,fire_team_a,manoeuvre,false,n3,n4,type_a,1,15717,116038,133520,2,2,2,Radio90s200,2,n_a
Goal number c2246275,T #5,fire_team_a,manoeuvre,false,n3,n4,type_b,2,6957,123057,133520,2,2,2,Radio90s200,2,n_a
Goal number c2246275,T #6,fire_team_a,manoeuvre,false,n1,n1,type_b,3,10355,133471,133520,2,2,2,Radio90s200,2,n_a
Goal number f34f40df,T #1,fire_team_a,manoeuvre,false,n3,n1,type_c,1,5381,5446,42989,1,3,2,Radio90s200,3,n_a
Goal number f34f40df,T #2,fire_team_a,manoeuvre,false,n3,n5,type_c,3,15601,21091,42989,1,3,2,Radio90s200,3,n_a
Goal number f34f40df,T #3,fire_team_a,manoeuvre,false,n3,n6,type_b,1,3682,24813,42989,1,3,2,Radio90s200,3,n_a
Goal number f34f40df,T #4,fire_team_a,manoeuvre,false,n1,n6,type_b,1,3610,28466,42989,1,3,2,Radio90s200,3,n_a
Goal number f34f40df,T #5,fire_team_a,manoeuvre,false,n3,n4,type_a,1,10474,39002,42989,1,3,2,Radio90s200,3,n_a
Goal number f34f40df,T #6,fire_team_a,manoeuvre,false,n3,n5,type_b,1,3883,42937,42989,1,3,2,Radio90s200,3,n_a
Goal number 77cb2c04,T #1,fire_team_a,manoeuvre,false,n2,n2,type_a,1,10610,10668,94613,4,1,1,Radio90s200,3,n_a
Goal number 77cb2c04,T #2,fire_team_a,manoeuvre,false,n3,n1,type_c,3,15363,26094,94613,4,1,1,Radio90s200,3,n_a
Goal number 77cb2c04,T #3,fire_team_a,manoeuvre,false,n3,n1,type_a,1,10303,36449,94613,4,1,1,Radio90s200,3,n_a
Goal number 77cb2c04,T #4,fire_team_a,manoeuvre,false,n1,n3,type_a,2,20566,57065,94613,4,1,1,Radio90s200,3,n_a
Goal number 77cb2c04,T #5,fire_team_a,manoeuvre,false,n2,n6,type_a,3,30365,87480,94613,4,1,1,Radio90s200,3,n_a
Goal number 77cb2c04,T #6,fire_team_a,manoeuvre,false,n1,n4,type_b,2,7001,94542,94613,4,1,1,Radio90s200,3,n_a
Goal number 546bafce,T #1,fire_team_a,manoeuvre,false,n1,n3,type_a,1,10363,10438,56315,1,4,1,Radio90s200,3,n_a
Goal number 546bafce,T #2,fire_team_a,manoeuvre,false,n1,n2,type_c,2,17470,27967,56315,1,4,1,Radio90s200,3,n_a
Goal number 546bafce,T #3,fire_team_a,manoeuvre,false,n1,n1,type_b,2,6957,34988,56315,1,4,1,Radio90s200,3,n_a
Goal number 546bafce,T #4,fire_team_a,manoeuvre,false,n1,n4,type_b,1,3627,38740,56315,1,4,1,Radio90s200,3,n_a
Goal number 546bafce,T #5,fire_team_a,manoeuvre,false,n1,n6,type_b,2,7053,45841,56315,1,4,1,Radio90s200,3,n_a
Goal number 546bafce,T #6,fire_team_a,manoeuvre,false,n3,n1,type_b,3,10348,56249,56315,1,4,1,Radio90s200,3,n_a
Goal number 18685dd8,T #1,fire_team_a,manoeuvre,false,n1,n6,type_a,1,10437,10514,96456,3,2,1,Radio90s200,3,n_a
Goal number 18685dd8,T #2,fire_team_a,manoeuvre,false,n2,n2,type_a,3,30300,40872,96456,3,2,1,Radio90s200,3,n_a
Goal number 18685dd8,T #3,fire_team_a,manoeuvre,false,n1,n3,type_c,2,10378,51321,96456,3,2,1,Radio90s200,3,n_a
Goal number 18685dd8,T #4,fire_team_a,manoeuvre,false,n1,n4,type_b,1,3838,55205,96456,3,2,1,Radio90s200,3,n_a
